job_id,company_id,title,description,max_salary,med_salary,min_salary,pay_period,formatted_work_type,location,applies,original_listed_time,remote_allowed,views,job_posting_url,application_url,application_type,expiry,closed_time,formatted_experience_level,skills_desc,listed_time,posting_domain,sponsored,work_type,currency,compensation_type,scraped
3693583847,492566,Data Scientist,"Exciting Opportunity for a Data Scientist in the Cutting-Edge Cold Chain Solutions Industry!Are you a passionate Data Scientist looking to make a significant impact in the rapidbly evolving cold-cahin solutions field? Join our dynamic team and contribute your expertise to revolutionize how we manage temperature sensitive products worldwide.
 Key Responsibilities:Manage predictive analytics projects from discovery through execution and ongoing maintenance and improvementCollaborate with Global Product Managers for both digital and tangible solutions to understand requirements, dependencies, and KPIsIdentify relevant internal and external data sources to support key SaaS and MLOps initiatives across the company, in addition to validating and cleaning current data sourcesBuild scalable Proof of Concept models to aid in the evaluation of predictive analytics use casesGenerate and test hypotheses using technical and business acumen Develop predictive analytics tools and dashboards for ongoing use by internal teams and external customersCreate value-driven presentations to communicate insights and progress to senior leadershipMonitor and fine tune statistical models to ensure accurate forecastsProvide leadership to grow the data science function within Product Uncover new opportunities for using data science to solve business problemsIdentify new key market trends related to data and analytics 
 Qualifications:Bachelor’s degree in data science, statistics, mathematics or related area of study (Master’s or equivalent coursework preferred)5+ years of experience in data science Programming experience with tools like R, Python, SQL, SAS, PowerBIExperience with Azure DevOps or similar application lifecycle management toolsAbility to work independently and a desire to grow the predictive analytics capabilities of a global companyExcellent verbal and written communication skillsExperience in Healthcare, Cold Chain Supply Chain, Equipment Leasing, Logistics, or Manufacturing preferred
 Our Benefits Include:Paid Time OFF (PTO) starting at 25 days & Paid HolidaysMedical, Dental and Vision Insurance401k with Employer MatchGroup Life & DisabilityHealth Spending Account OptionsIdentity ProtectionEmployee Assistance ProgramTravel Assistance ProgramFinancial Wellness ProgramTuition ReimbursementParental LeaveReferral ProgramGym Membership ReimbursementHybrid Work Options
 Why Join Us? By joining our team, you'll have the opportunity to work on real-world challenges at the forefront of the cold-chain solutions industry. We offer a collaborative and innovative environment that encourages continuous learning and growth. Your contributions will directly impact the safety and efficiency of temperature-sensitive products globally.
 An Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, or protected veteran status and will not be discriminated against on the basis of disability.",,,,,Full-time,"Cincinnati, OH",26,1.69E+12,,143,https://www.linkedin.com/jobs/view/3693583847/?trk=jobs_biz_prem_srch,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=d3023170-5358-4496-8f4d-a9ab7fa530b4&ccId=718759190_759&type=MP&lang=en_US&selectedMenuKey=CareerCenter&jobId=489773,OffsiteApply,1.71E+12,,,,1.69E+12,,1,FULL_TIME,,,1
3693581630,2276,Senior Data Scientist,"The Position
 Who We Are
 Our Strategic Analytics & Intelligence (SAI) team isn’t just deciphering data. We’re here to help solve the world’s most complex healthcare challenges and improve the lives of patients.
 With a mix of competitive intelligence, market research, data science, advanced analytics, access, and forecasting, SAI unlocks key insights for our internal partners that ultimately benefit healthcare providers and patients. Even if you’ve never worked in biotech, you’ll establish yourself as an expert alongside other specialists. Plus, you can gain new experiences across marketing disciplines, therapeutic areas, and commercial operations. The entire time, you’ll be surrounded by a diverse and inclusive team that aims to reflect the world we serve.
 CDS, which is the CMG DS team within SAI, exists to help the CMG (Commercial, Medical and Government Affairs) organization achieve its vision by unlocking value from data quickly and effectively.
 As a center of excellence, the CDS team has three primary remits: Owning Advanced Data Science Strategy and Innovation for SAI and CMG; Application of Data Science to CMG enterprise priorities; and Driving the Data Science Capability on behalf of the SAI department. The team leverages advanced data science and machine learning capabilities, working across CMG to develop strategic and holistic solutions by identifying and leading innovative analytics projects & pilots to enable Genentech to deliver for our customers.
 Who You Are
 We are looking for a generalist Senior Data Scientist with a strong track record in building Machine Learning (ML) and Natural Language Processing (NLP) driven applications and products. The ideal candidate is also someone who has significant hands-on experience developing predictive models. The CDS team is committed to delivering production level work and builds ML systems with an enterprise mindset. CDS is involved in Genentech’s digital transformation to build an Integrated Customer Experience (ICX) which utilizes a large range of data sources (both structured and unstructured) as well as AI/ML algorithms to find patterns and deliver an automated experience to the end user. An excellent Senior Data Scientist in the CDS team has a strong bias for execution, is able to operate independently, and is a great communicator, innovator, and visionary.
 Major Responsibilities
 Manage and guide data science and data engineering elements of AI/ML projectsDrive the development, deployment and industrialization of enterprise applications using advanced NLP techniques to generate value from unstructured data for the Commercial and Medical organizations.Develop a deep understanding of customers and market dynamics, and apply your technical skills to advance that knowledge and guide the organization, delivering products that help create an integrated customer experience and drive impact.Help stakeholders define clear, impactful business priorities, and where possible, use their own expertise or existing analysis/research to influence and guide. Apply ML and applied statistics approaches to answer a variety of complex business questions using multiple data sources and technical tools.Act as subject matter expert for applicable data science and other advanced analytical methodologies, programs, and projects, particularly in NLP.Collaborate within cross-functional teams to develop efficient machine learning based applications, gain alignment and deliver impactful business insights; engage necessary stakeholders to enable better decision-makingOpenly share perspective and insights to elevate team thinking and drive a balanced, holistic point of view; effectively weigh and communicate trade-off considerations.Take an enterprise mindset, linking individual responsibilities with broader organization; focus on outcomes that provide most business value.Demonstrate a bias for execution, self accountability, and results ownership.Look for opportunities for continuous improvement; engage managers and peer groups regularly for coaching, assistance, and advocacy.Act as a thought partner and advisor to all relevant teams and stakeholders; look for and establish opportunities for peer mentorship.
 Minimum Qualifications
 Bachelor's degree in relevant discipline: Data Science; Computer Science; Applied Mathematics, Statistics, Economics, Engineering or related field, with a focus on Artificial Intelligence (AI) or Machine Learning (ML) 7+ years of relevant industry work experience 3+ years experience in the application of NLP and Text Analytics to enterprise data, with demonstrated ability to drive tangible resultsExpertise in most of the following quantitative fields: NLP, Deep learning, Applied Statistics, Causal Inference, A/B Testing, and Design of ExperimentsDemonstrated proficiency in leveraging open source libraries and packages such as Spark, TensorFlow, Keras, PyTorch, statsmodels etc. to solve Enterprise problems Demonstrated proficiency in leveraging open source NLP libraries and packages such as Gensim, spaCy, NLTK, HuggingFace etc. Demonstrated working knowledge of recent advancements in NLP models and open-source frameworks like LLMs, Prompt Engineering, Langchain etc.Solid foundational knowledge in Deep Learning (open source frameworks like Tensorflow, Keras and/or PyTorch) with applications focused on NLP (such as Transformers for Sequence to Sequence learning tasks)Experience working with large, complex data using Hadoop or Spark or any other big data platforms Proficiency with industry-standard programming languages such as R or PythonExperience with other data science and cloud-computing tools and platforms (AWS, GCP, etc.)Strong knowledge of secondary data sources including syndicated sales, promotional & marketing data, longitudinal patient level data; experience with payer data is preferredProficiency using ML in a variety of contexts such as revenue attribution and optimization, text classification, clustering etc. across CMG use cases (medical, commercial and digital)Experience with data visualization tools such as tableau, and/or Qlik, and/or data studio etcExperience acting as a strategic thought partner to teams; demonstrated ability to solve problems and think outside the box.Proven track record of leadership, time-management, project management, and teamwork; Strong attention to detail Experience translating research or analysis to communicate (in presentations and in writing) concise and compelling business stories that influence decisions and strategy
 The expected salary range for this position based on the primary location of California is $165,600 - $307,500. Actual pay will be determined based on experience, qualifications, geographic location, and other job-related factors permitted by law. A discretionary annual bonus may be available based on individual and Company performance. This position also qualifies for the benefits detailed at the link provided below.
 Benefits
 This position is based in our South San Francisco office and offers a hybrid work schedule, working from the office a majority of the time. Relocation benefits are available for this posting.
 #SAIData
 Genentech is an equal opportunity employer, and we embrace the increasingly diverse world around us. Genentech prohibits unlawful discrimination based on race, color, religion, gender, sexual orientation, gender identity or expression, national origin or ancestry, age, disability, marital status and veteran status.",,,,,Full-time,"South San Francisco, CA",11,1.69E+12,,84,https://www.linkedin.com/jobs/view/3693581630/?trk=jobs_biz_prem_srch,https://careers.gene.com/us/en/job/GENEUS202308118166EXTERNALENUS/Senior-Data-Scientist?utm_source=linkedin&utm_medium=phenom-feeds,OffsiteApply,1.70E+12,,Mid-Senior level,,1.69E+12,careers.gene.com,1,FULL_TIME,,,1
3693053166,13744932,Data Scientist,"Role: Data Scientist Location: Saint Louis MO (Hybrid - 2 Days/Week)Full Time Opportunity
 Responsibilities• Led complex initiatives and projects to derive insights from extracted data to solve critical business questions• Translates client/ stakeholder needs into technical analyses and/or solutions in collaboration with internal and external partners and presents findings and outcomes to clients/ stakeholders• Identify rich data sources and monitors the melding and cleaning of datasets to ensure consistency• Accountable for delivering high-quality project solutions and tools within agreed-upon timelines and budget parameters and conducting post-implementation reviews• Guides others to develop sophisticated multivariate models and analytic solutions (e.g., dashboards, prototypes) utilizing complex statistical and data science techniques and methods
 ● Responsible for developing data-driven innovative analytical solutions and identifying opportunities to support business and client needs in a quantitative manner and facilitate informed recommendations/decisions● Activities include developing and creating predictive models, behavioral segmentation frameworks, profitability analyses, ad hoc reporting and data visualizations.● Some of the main ETL tools are what they use.",,,,,Full-time,"St Louis, MO",56,1.69E+12,,104,https://www.linkedin.com/jobs/view/3693053166/?trk=jobs_biz_prem_srch,,SimpleOnsiteApply,1.70E+12,,,,1.69E+12,,0,FULL_TIME,,,1
3693052150,34902814,Data Scientist,"Amentum is seeking a Data Scientist to support the 389th MI BN Process Exploit and Disseminate (PED) Information collected from identified sensors in Ft. Bragg, NC. The Data Scientist will provide support to ensure the integration and visualizatio...
 Amentum is seeking a Data Scientist to support the 389th MI BN Process Exploit and Disseminate (PED) Information collected from identified sensors in Ft. Bragg, NC. The Data Scientist will provide support to ensure the integration and visualization of large data sources to support PED operations and all-source analysis. 
 
 Essential Responsibilities:
 Develop professional presentations, briefings, information papers, and articles for presentation and submit for Government review and approval as requested. Analyze existing software, hardware, and information flow architecture, and provide a report detailing shortcomings and industry best practices fixes. Support complex IT architecture projects with full competency in data gathering, artifact development, presentation, and completion of enterprise architect (EA) models. The contractor shall apply hardware engineering and software design theories and principles to researching, developing, and reviewing EA products. The contractor shall recommend innovative technologies to enhance the presentation and usage of EA products. The contractor shall provide integrated systems planning. The contractor shall coordinate project team activities and assist with monitoring project schedules and costs. Formulate and lead guided, multifaceted analytic studies against large volumes of data to interpret and analyze data using exploratory mathematic and statistical techniques based on the scientific method to support PED operations. Use technology to mine complex, voluminous, and different types of data from various sources and platforms to collect, analyze, and compile data to meet customer needs. 
 
 Minimum Education/Experience: 
 
 3+ years of experience in one or more of the following: Business Analysis, Army Special Operations, Intelligence and/or Information Management/Know ledge Management.
 
 3+ years of experience supporting the United States Military preferably SOF elements. BA/BS from an accredited institution, or former Officer, NCO or Warrant Officer with Military Experience or Intelligence/Knowledge Management background.
 
 Required Specialized Qualifications:
 
 Certification or 2+ years of experience with a diverse set of analytical tools and suites to include Tableau and Alterix and familiarity with Python, R, Matlab and or other coding platforms.
 
 Amentum is proud to be an Equal Opportunity Employer. Our hiring practices provide equal opportunity for employment without regard to race, religion, color, sex, gender, national origin, age, United States military veteran’s status, ancestry, sexual orientation, marital status, family structure, medical condition including genetic characteristics or information, veteran status, or mental or physical disability so long as the essential functions of the job can be performed with or without reasonable accommodation, or any other protected category under federal, state, or local law.
 
 EEO is the Law Poster
 
 EEO is the Law Poster Supplement",,,,,Full-time,"Fort Bragg, North Carolina, United States",54,1.69E+12,,215,https://www.linkedin.com/jobs/view/3693052150/?trk=jobs_biz_prem_srch,https://www.amentumcareers.com/jobs/data-scientist-fort-bragg-north-carolina-united-states?source=generic&utm_source=generic,OffsiteApply,1.70E+12,,Entry level,,1.69E+12,www.amentumcareers.com,1,FULL_TIME,,,1
3693048249,2503130,Lead Data Scientist,"We are always looking to connect with Lead Data Scientists and explore how Noom can be the next step in their career. Our Data Scientists partner with various teams across the entire company (including strategy, acquisition, product development, and operations) while also being part of the broader Data team, which has many excellent individuals with various expertise to collaborate with and learn from.
 
 What You’ll Be DoingWorking on problems that affect the lives of real people. Our users depend on us to make positive changes to their health and their lives.Basing your work on scientifically-proven, peer-reviewed methodologies that are designed by medical professionalsCollaborating with a team both onsite and offsite -- about 50% of our engineering team is fully remote; we worry about results, not time spent in seats.
 
 What You’ll Like About UsWe work on problems that affect the lives of real people. Our users depend on us to make positive changes to their health and their lives.We’re a respectful, diverse, and dynamic environment in which Data and Engineering is a first-class citizenWe offer a generous budget for personal development expenses like training courses, conferences, and books.You’ll get three weeks’ paid vacation and a flexible work policy that is remote- and family-friendly (about 50% of our engineering team is fully remote). We worry about results, not time spent in seats.Delicious (and nutritious) daily lunches and snacks prepared by Sam, our NYC office on-site chef.
 
 What We’ll Like About YouYou have 7+ years of experience in an analytical or strategy role, with at least 3+ in a data science role specificallyYou have extensive experience pulling and transforming data using SQLYou can utilize Python to analyze data and run statistical testsYou have experience using data science to drive business strategyYou have a proven track record of building successful stakeholder relationships across a range of teamsYou are comfortable explaining concept data concepts to non-technical stakeholders, both in writing and live conversationsYou are comfortable applying statistical analysis techniques, such as regressions and decision trees, to do analysis
 
 Base SalaryThe US base salary range for this full-time position is $188,000 - $254,000.Our salary ranges are determined by role, level, and location. The range displayed on each job posting is based on Noom’s estimate as of the date of publication and reflects the minimum and maximum target for the position across all US locations. The actual placement of the candidate within the range is based on factors including but not limited to relevant experience, assessment of functional skills and behavioral competencies, scope, and location. This range is not inclusive of any discretionary bonus or equity package.
 
 Other Elements of the Rewards PackageNoom currently offers a comprehensive and generous total rewards package. This package generally includes discretionary performance-based bonus, stock awards, healthcare & retirement benefits, paid holidays, paid time off, disability benefits and various wellness programs, etc.
 
 LocationBy applying to this position you will have an opportunity to share your preferred working location from the following:In-office Location: New York, NY, USARemote location(s): United States.Your recruiter can share more about the specific compensation package for your preferred location during the hiring process
 
 More About NoomAt Noom, we believe that the individual is the greatest force for good, not just in their health but in unlocking their fullest potential. We apply the same principles inside Noom. Across our dynamic organization, we empower our teams to execute on big ideas and we start and end each day with responsibility to make the world a healthier place. Fortune, Inc., Glassdoor, and Crain’s have all named Noom a Best Place to Work including being named on Fortune’s lists for Best Workplaces in New York, Best Workplaces in Technology, Best Workplaces for Women, and Best Workplaces for Millennials. 
 Noom is proud to be an Equal Opportunity Employer, and all applicants will receive consideration for employment without regard to sex, gender identity, sexual orientation, race, color, religion, caste, national origin, physical or mental disability, protected veteran status, age, or any other characteristic protected by applicable law. Noom is committed to providing access, equal opportunity and reasonable accommodation for individuals with disabilities. To request reasonable accommodation, please email accommodations-help@noom.com.
 To help protect against potential hiring scams, please be aware that all email communications from the Noom Talent team and/or hiring managers will come only from an @noom.com email address. Our assessment process includes multiple phone and/or video interview rounds, and we will never ask you for personal payment, require you to purchase equipment, or extend a job offer without the completion of this interview process. If you are unsure about the validity of a Noom job posting on another website, we strongly encourage you to instead apply directly through our website.",254000,,188000,YEARLY,Full-time,United States,318,1.69E+12,1,956,https://www.linkedin.com/jobs/view/3693048249/?trk=jobs_biz_prem_srch,https://noom.eightfold.ai/careers/job?posting_id=5265517&gh_jid=5265517,ComplexOnsiteApply,1.70E+12,,Entry level,,1.69E+12,,0,FULL_TIME,USD,BASE_SALARY,1
3693047702,72130268,"Marketing Sciences, Data Scientist","If you are passionate about 1:1 customer marketing personalization + are a hands-on Data Scientist, we have the perfect opportunity – Marketing Sciences, Data Scientist! Background: Growing MarTech firm specializing in creating customer 1:1 personalized marketing solutions powered by AI seeks a Data Scientist to join its Advanced Analytics practice.
 What Will You Do:apply machine learning, deep learning, NLP for customer level 1:1 modeling to optimize customer experiences with a journey tailored to their needs via personalized product recommendations and content targeting strategiescollaborate with clients across industries to understand their personalization initiativesdeploy MarTech's proprietary personalization AI products on client data to increase customer engagements / conversionsconceptualize and analyze A/B & Multivariate tests to gauge model performancedefine and implement best practices for data collection, processing, and model training to ensure high-quality personalization solutionsleverage Statistics, machine learning, model optimization strategies that enhance models which add greatest value to evolve customer 1:1 personalization initiativespartner closely with Data Science, Product, and Tech teams to enhance the next generation of AI product offerings within the niche customer 1:1 personalization spaceprovide data storytelling, utilize analytical findings to influence senior leadership, take analytical findings and infuse them into short / long term personalization strategiesperform root cause analysis to uncover drivers / trends in marketing performance and make recommendations to improve them
 More Info:individual contributor role that is hands-on + strategicfull-time role that is fully REMOTE
 Responsibilities/Experience:masters / PhD in a quantitative OR technical disciplineapplied machine learning experience within marketing is a MUSTmust have applied machine learning experiences using Pythonclient facing, articulate, great communicationexceptional critical thinking skills and abundant curiosity to innovate
 Ping Me: sunil@sudrecruiting.com",,,,,Full-time,United States,170,1.69E+12,1,525,https://www.linkedin.com/jobs/view/3693047702/?trk=jobs_biz_prem_srch,,SimpleOnsiteApply,1.70E+12,,Mid-Senior level,,1.69E+12,,0,FULL_TIME,,,1
3693047544,331509,Data Scientists / AIML Engineer,"Job Title: Data Scientists / AIML EngineerHYBRID IN CHARLOTTE, NC Experience: 10 to 13 yrs Job Summary: Familiarity with cloud based services, containerization (e.g., Docker), and server deployment. Solid understanding of software development principles, version control systems. and continuous integration/continuous deployment (CI/CD) pipelines. Work in a hybrid model-2-3 days a week. Roles & Responsibilities:- NLP Model Development: Design and implement state-of-the-art NLP models and algorithms for various text/image/video files classification tasks.- Preprocess and transform raw text data into suitable numerical representations, applying techniques such as tokenization, stop word removal, and TF-IDF to extract meaningful features.- Model Training and Evaluation: Train and fine-tune NLP models using large-scale datasets, and evaluate their performance using appropriate metrics like accuracy, precision, recall, Fl-score, and ROC curves.- Model Deployment: Deploy NLP models in production environments, ensuring scalability, efficiency, and robustness. Integrate the models with production servers, APIs, and web services for seamless end- to-end functionality.- Monitoring and Maintenance: Implement logging and monitoring mechanisms to track model performance and behavior in real-time.- Proactively identify and resolve any issues or errors that arise during deployment.- Performance Optimization: Continuously optimize model inference times, memory usage, and resource consumption to achieve optimal performance and responsiveness in production servers.- Data Management: Collaborate with data engineers to ensure the availability, quality, and reliability of data used for training and inference.- Manage data versioning and storage in compliance with best practices and privacy regulations.- Strong proficiency in programming languages such as Python, along with libraries like TensorFlow, PyTorch. scikit-learn, and NLTK.- Proven experience in developing and deploying NLP models for text classification tasks in realworld applications.- Knowledge of deep learning architectures, transformer models, and word embeddings for NLP",,,,,Contract,"Charlotte, NC",116,1.69E+12,,333,https://www.linkedin.com/jobs/view/3693047544/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1.70E+12,,Mid-Senior level,,1.69E+12,,0,CONTRACT,,,1
3693046569,10577525,Data Scientist – (Remote),"Data Scientist
 CARIAN is growing! We are a proud, woman-owned management consulting firm providing program/project management, capital project delivery, consulting, and technology solutions to our customers in the renewable energy, power utilities, infrastructure, and transit/transportation sectors.
 The data scientist will advocate, evangelize and build data-fueled products that help our customers improve their Capital Project Delivery. You’ll dig in and become an expert on our energy sector datasets. You will provide insight into leading analytic practices, design and lead iterative learning and development cycles, and ultimately produce new and creative analytic solutions that will become part of our core deliverables.
 The data scientist will work with cross-functional team members to identify and prioritize actionable, high-impact insights across a variety of core business areas. You will lead applied analytics initiatives that are leveraged across the breadth of our solutions for the technology sector. You will research, design, implement and validate cutting-edge algorithms to analyze diverse sources of data to achieve targeted outcomes.
 You will provide expertise on mathematical concepts for the broader applied analytics team and inspire the adoption of advanced analytics and data science across the entire breadth of our organization.
 Candidate Requirements:Bachelor’s Degree in operations research, applied statistics, data mining, machine learning, physics or a related quantitative discipline.Deep understanding of statistical and predictive modeling concepts, machine-learning approaches, clustering and classification techniques, and recommendation and optimization algorithms.3+ years of experience delivering world-class data science outcomes, the data scientist will solve complex analytical problems using quantitative approaches with their unique blend of analytical, mathematical and technical skills.Passionate about asking and answering questions in large datasets, and will be to communicate that passion to product managers and engineers.Keen desire to solve business problems, and live to find patterns and insights within structured and unstructured data.Propose analytics strategies and solutions that challenge and expand the thinking of everyone around you.Expert in analyzing large, complex, multi-dimensional datasets with a variety of tools.Expert in the use of statistical analysis environments such as R, MATLAB, SPSS or SAS.Experienced with BI tools.Experience with relational databases as you are with Hadoop-based data mining frameworks.Experience with SQL, Python, Java and C/C++.
 Education:Bachelor's Degree or higher
 CARIAN takes pride in being an Equal Opportunity Employer. We do not discriminate against any employee or applicant for employment because of race, color, sex, age, national origin, religion, sexual orientation, citizenship, gender expression or identity, status as a veteran, and basis of disability or any other federal, state, or local legally protected class.
 As a WBE/SBE/DBE, CARIAN is committed to providing employment opportunities to women, veterans, and underrepresented minorities.",,,,,Full-time,"New York, United States",577,1.69E+12,1,1334,https://www.linkedin.com/jobs/view/3693046569/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1.70E+12,,Associate,,1.69E+12,,0,FULL_TIME,,,1
3693045603,27903,Data Scientist,"BGSF Inc. d/b/a Vision Technology Services is a leading technology company focused on providing innovative solutions to businesses. We are currently seeking a dynamic and skilled Data Scientist to join our team on a part-time consultant basis. As a Data Scientist, you will play a pivotal role in guiding our team towards effective data-driven solutions, recommending appropriate tools, providing training, and ensuring successful project outcomes. This position offers the opportunity to make a significant impact on our data initiatives while collaborating with a talented and enthusiastic team.
 Role Overview:The Data Scientist will take a leadership role in our upcoming project, spearheading data-related efforts, recommending cutting-edge tools, and training our team to effectively harness data for informed decision-making. This role requires expertise in Natural Language Processing (NLP) and a background in working with solutions emerging from the realm of Generated AI (GAI).
 Key Responsibilities:Lead the Data Strategy: Provide strategic direction and leadership from the data front, enabling the team to embark on tasks with a strong data-oriented approach.Tool Recommendations: Assess and recommend appropriate tools and technologies that align with project goals and data needs.Training and Skill Development: Develop and deliver training sessions to enhance the team's data-related skills, empowering them to take on tasks independently.NLP Expertise: Leverage your deep understanding of Natural Language Processing to enhance project outcomes and drive innovative solutions.Hands-On Consultation: Assist the team in defining and implementing data-driven solutions, offering guidance and expertise.Flexibility in Hours: Be adaptable to varying workloads, ranging from full-time engagement to periods with minimal work, as dictated by project requirements.Hybrid Work Environment: Embrace a combination of on-site and remote work, maintaining availability for team consultations.Technical Proficiency: Showcase proficiency in Python and have a solid grasp of the broader data science ecosystem. Your expertise will guide the team's direction regarding big data, cloud solutions, and other relevant tools.Subject Matter Expertise: Act as a Subject Matter Expert (SME), providing insights that drive project success and align with industry best practices.Immediate Availability: The urgency of our project necessitates quick hiring, prioritizing candidates with strong Python skills.
 Qualifications and Requirements:Proven experience as a Data Scientist, with a focus on NLP and generated AI solutions.Demonstrated proficiency in Python programming.Strong leadership skills to guide and mentor a diverse team.Effective communicator with the ability to convey complex concepts to non-technical stakeholders.Familiarity with big data technologies, cloud solutions, and common tools used in the data science field.Flexibility in workload and availability to accommodate varying project needs.Strong analytical skills, problem-solving abilities, and a keen attention to detail.Prior experience in delivering training and conducting workshops is a plus.
 Contract Details:Type: Part-Time ConsultantDuration: Ongoing, based on project requirementsLocation: Hybrid (On-Site and Remote), depending on project needsHours: Flexible, subject to project demands
 If you are a passionate and accomplished Data Scientist with expertise in NLP, generated AI solutions, and a strong proficiency in Python, we encourage you to apply. This role offers the opportunity to lead a dynamic team and shape our data-driven initiatives in a rapidly evolving environment.
 To apply, please submit your resume along with a cover letter detailing your relevant experience and how your skills align with the responsibilities of this role.",,,,,Contract,"Baltimore, MD",141,1.69E+12,,347,https://www.linkedin.com/jobs/view/3693045603/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1.70E+12,,Mid-Senior level,,1.69E+12,,0,CONTRACT,,,1
3692302089,37768,Data Scientist/ Product Analyst,"Looking for candidates with 4+ years’ experience in data science or product analyst roles with a strong background in data analysis, statistical analysis, modelling and specific experience working with product-specific data. Note : Need some one who can work on w2. Title: Data Scientist/ Product Analyst Location: San Francisco, CA Duration: 6 to 7 Months Project Overview Drive analysis for Fitbit product teams focused on Fitbit’s products, apps, and services. Analyses include optimizing user lifetime value, improving usage and retention, evaluating content engagement, and suggesting future service innovations for growth. Deliver effective presentations of findings and recommendations to multiple levels of stakeholders, creating visual displays of quantitative information. Overall Responsibilities Use causal inferential methods to quantify impact on product deliveries when experimentation is not available. Collaborate with cross-functional stakeholders to formulate and complete full cycle analysis that includes data gathering, analysis, ongoing scaled deliverables and presentations. Help Google focus on key decisions to improve products and services. Top 3 Daily Responsibilities Deep dive on core product features, user segmentation, and relation to user satisfaction and retention. Conduct data analysis to make business recommendations (e.g. cost-benefit, forecasting, impact analysis). Develop and automate reports, iteratively build and prototype dashboards to provide insights at scale, solving for business priorities. Mandatory Skills Bachelor's Degree or equivalent experience 4-5 years of experience Business acumen & intuition: Knowledge of structured problem-solving, communicating results, risk (e.g., considers business risks, leverages cross-functional teams) for B2C (i.e., consumer facing) products. Coding/Data extraction: Ability to extract relevant information from reading code in one or more core languages (e.g., Python, C++, SQL) and frameworks and ability to leverage the code as a resource to create work output for users or stakeholders. Experience working with highly unstructured / messy datasets and ability to clean and derive insights. Communication and active listening: Ability to clearly explain stats or domain knowledge to people not familiar with the subject matter or who lack a quant background. This includes the ability to explain reasons in a coherent, logical way that is very easy to understand by all. Leverage communication skills and active listening to manage stakeholders and to set proper technical direction for teams or orgs. Data analysis and synthesis: Ability to analyze information, draw conclusions, generate alternatives and solutions, and evaluate outcomes. This includes the ability to use data to add value to business planning and strategies. Data curation, validation, and cleaning: Ability to extract data and validate raw data to ensure it is valid and reliable and ability to clean data based on validation criteria and prepare for further analyzes. Measurement/Applied analysis: Ability to define and rationalize appropriate metrics, create pipelines and dashboards that tell a story. Ability to measure the success of a given effort. Knowledge of different frameworks/architectures/methods/data analysis, ability to select the appropriate approach for the problem context., understanding of the broader context of generating, securing, and increasing the value of the business and revenue outcomes. Modeling concepts/experimental design: Ability to apply multiple approaches and select the right analysis for the problem. Understanding of the mathematical and statistical concepts underpinning measurement, modeling, and experiments. Knowledge of essential statistical methods used to analyze data (e.g., t-tests, descriptive statistics), ability to identify and conduct appropriate basic statistical analysis to determine the basic parameters of a set of data and solve data-related problems. Product analysis leadership: Ability to interact confidently, clearly, and respectfully with others, especially senior leaders, to present, defend, and clarify concerns or issues regarding an existing product, program, or solution, ability to effectively address difficult questions, handle pushback from a high-level audience, and maintain a professional demeanor while engaging in challenging or sometimes high-pressure situations. In addition to influencing stakeholders, this includes actively managing priorities across stakeholders, teams, and projects. Project scoping, execution and influence: Ability to proactively communicate insights and influence stakeholders and subject matter experts to inform decision-making. Ability to convert and uncover open-ended real world problems within the business context into trackable metrics or a structured analytical/statistical framework, as well as the ability to generate business-related insights from data analysis in a way that is meaningful to the stakeholders. Ability to prepare effective presentations in content and function, and to speak competently to the level of the audience. Ability to identify and debug product issues and user pain-points, including the ability to carry out root cause analysis and quantitatively assess critical user journeys, think about big-picture implications, risks, and opportunities. Self-Rating Required: Please rate yourself on a scale of 1-5 (5 being the highest). Please list the # of years of experience you have with that particular skill.(For example: SQL- 4, 6) Skills Rating Years of Experience with Skill Business acumen & intuition Coding/Data extraction Communication and active listening Data analysis and synthesis Data curation, validation, and cleaning Measurement/Applied Analysis Modeling concepts/experimental design Product analysis leadership Project scoping, execution and influence Provide me below information Name of the Candidate :Current Location :Current Address :Contact Number :Email ID :Hourly Rate on W2 :Interviews or Offers in Pipeline :Interview Availability :Start Availability :Authorization Status :LinkedIn : 
 Warm Regards,
 Zainab Saba | Talent Acquisition Specialist – US StaffingC: 201 - 905 – 1674 ; +1 510--296 –7488 XTN 8384E: zainab.saba@milestone.tech",80,,70,HOURLY,Contract,"San Francisco, CA",7,1.69E+12,,37,https://www.linkedin.com/jobs/view/3692302089/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1.70E+12,,Mid-Senior level,,1.69E+12,,0,CONTRACT,USD,BASE_SALARY,1
